instance_name,instance_type,instance_size,seed,weight,exposure_n,s2_config,hetero_on,concentrated_on,nominal_cost,exposure_count,r_tr,worst_arc,r_1,worst_trip,k_1,kit_bottleneck_trip,kit_bottleneck_part,mono_count,concentrated_count,s1_optimal,s1_time,s1_trajectory,s1_dispatch_cost,s2_dispatch_cost,cost_saving,s2_optimal,s2_time,s2_trajectory,status
layered_medium_seed3,layered,medium,3,500,3,conc,0,1,27452,8,0.4333,"(l1,l4,tr2)",0.8333,"(l1,l4,tr2,k9)",0.8333,"(l1,l4,tr2,k9)",p1,18,34,False,120.036,[],23452,22567,885,False,120.014,[],OK
layered_medium_seed3,layered,medium,3,500,3,both,1,1,27452,8,0.4333,"(l1,l4,tr2)",0.8333,"(l2,l4,tr2,k2)",0.8333,"(l2,l4,tr2,k2)",p1,25,33,False,120.036,[],23452,22390,1062,False,120.01,[],OK
layered_medium_seed3,layered,medium,3,750,3,off_off,0,0,24487,6,0.4333,"(l3,l6,tr1)",0.8333,"(l2,l3,tr2,k8)",0.8333,"(l2,l3,tr2,k8)",p2,15,28,False,120.032,[],19987,16678,3309,False,120.011,[],OK
layered_medium_seed3,layered,medium,3,750,3,hetero,1,0,24487,6,0.4333,"(l3,l6,tr1)",0.8333,"(l3,l8,tr2,k3)",0.8333,"(l3,l8,tr2,k3)",p1,10,27,False,120.032,[],19987,16678,3309,False,120.011,[],OK
layered_medium_seed3,layered,medium,3,750,3,conc,0,1,24487,6,0.4333,"(l3,l6,tr1)",0.8333,"(l3,l6,tr2,k1)",0.8333,"(l3,l6,tr2,k1)",p1,21,32,False,120.032,[],19987,18393,1594,False,120.012,[],OK
layered_medium_seed3,layered,medium,3,750,3,both,1,1,24487,6,0.4333,"(l3,l6,tr1)",0.8333,"(l4,l3,tr2,k8)",0.8333,"(l4,l3,tr2,k8)",p3,19,34,False,120.032,[],19987,18981,1006,False,120.011,[],OK
layered_medium_seed3,layered,medium,3,1000,3,off_off,0,0,27330,6,0.5667,"(l3,l6,tr2)",0.8333,"(l2,l4,tr2,k1)",0.8333,"(l2,l4,tr2,k1)",p2,13,39,False,120.044,[],21330,19560,1770,True,1.457,[],OK
layered_medium_seed3,layered,medium,3,1000,3,hetero,1,0,27330,6,0.5667,"(l3,l6,tr2)",0.8333,"(l3,l6,tr2,k3)",0.8333,"(l3,l6,tr2,k3)",p3,7,41,False,120.044,[],21330,19560,1770,False,120.011,[],OK
layered_medium_seed3,layered,medium,3,1000,3,conc,0,1,27330,6,0.5667,"(l3,l6,tr2)",0.8333,"(l4,l3,tr2,k7)",0.8333,"(l4,l3,tr2,k7)",p1,16,43,False,120.044,[],21330,20386,944,False,120.011,[],OK
layered_medium_seed3,layered,medium,3,1000,3,both,1,1,27330,6,0.5667,"(l3,l6,tr2)",0.8333,"(l4,l6,tr2,k2)",0.8333,"(l4,l6,tr2,k2)",p1,11,42,False,120.044,[],21330,20386,944,False,120.013,[],OK
layered_medium_seed4,layered,medium,4,0,3,off_off,0,0,4322,3,0.4667,"(l1,l4,tr2)",0.6667,"(l1,l6,tr1,k3)",0.6667,"(l1,l6,tr1,k3)",p3,2,24,False,120.027,[],4322,2877,1445,True,0.095,[],OK
layered_medium_seed4,layered,medium,4,0,3,hetero,1,0,4322,3,0.4667,"(l1,l4,tr2)",0.6667,"(l1,l6,tr1,k1)",0.6667,"(l1,l6,tr1,k1)",p3,0,25,False,120.027,[],4322,2877,1445,True,0.1,[],OK
layered_medium_seed4,layered,medium,4,0,3,conc,0,1,4322,3,0.4667,"(l1,l4,tr2)",0.7667,"(l2,l5,tr2,k1)",0.7667,"(l2,l5,tr2,k1)",p1,0,29,False,120.027,[],4322,4114,208,True,54.926,[],OK
layered_medium_seed4,layered,medium,4,0,3,both,1,1,4322,3,0.4667,"(l1,l4,tr2)",0.7333,"(l5,l6,tr2,k1)",0.7333,"(l5,l6,tr2,k1)",p1,0,28,False,120.027,[],4322,4114,208,True,41.494,[],OK
layered_medium_seed4,layered,medium,4,300,3,off_off,0,0,4780,1,0.6333,"(l5,l3,tr1)",0.6667,"(l2,l5,tr2,k1)",0.6667,"(l2,l5,tr2,k1)",p1,5,36,False,120.03,[],4480,4480,0,True,0.032,[],OK
layered_medium_seed4,layered,medium,4,300,3,hetero,1,0,4780,1,0.6333,"(l5,l3,tr1)",0.7,"(l5,l3,tr1,k2)",0.7,"(l5,l3,tr1,k2)",p2,0,38,False,120.03,[],4480,4480,0,True,0.035,[],OK
layered_medium_seed4,layered,medium,4,300,3,conc,0,1,4780,1,0.6333,"(l5,l3,tr1)",0.7,"(l5,l3,tr1,k2)",0.7,"(l5,l3,tr1,k2)",p2,0,41,False,120.03,[],4480,4480,0,True,0.019,[],OK
layered_medium_seed4,layered,medium,4,300,3,both,1,1,4780,1,0.6333,"(l5,l3,tr1)",0.7667,"(l2,l4,tr2,k1)",0.7667,"(l2,l4,tr2,k1)",p1,0,43,False,120.03,[],4480,4480,0,True,0.036,[],OK
layered_medium_seed4,layered,medium,4,500,3,off_off,0,0,8001,3,0.6333,"(l1,l5,tr1)",0.6667,"(l1,l5,tr1,k3)",0.6667,"(l1,l5,tr1,k3)",p1,3,33,False,120.027,[],6501,5211,1290,True,0.041,[],OK
layered_medium_seed4,layered,medium,4,500,3,hetero,1,0,8001,3,0.6333,"(l1,l5,tr1)",0.6667,"(l4,l8,tr1,k2)",0.6667,"(l4,l8,tr1,k2)",p2,0,35,False,120.027,[],6501,5211,1290,True,0.024,[],OK
layered_medium_seed4,layered,medium,4,500,3,conc,0,1,8001,3,0.6333,"(l1,l5,tr1)",0.7333,"(l3,l4,tr1,k2)",0.7333,"(l3,l4,tr1,k2)",p2,2,42,False,120.027,[],6501,5655,846,False,120.014,[],OK
layered_medium_seed4,layered,medium,4,500,3,both,1,1,8001,3,0.6333,"(l1,l5,tr1)",0.7333,"(l3,l4,tr1,k2)",0.7333,"(l3,l4,tr1,k2)",p2,2,43,False,120.027,[],6501,5655,846,False,120.011,[],OK
layered_medium_seed4,layered,medium,4,750,3,off_off,0,0,8145,2,0.6333,"(l1,l3,tr2)",0.7,"(l3,l6,tr2,k2)",0.7,"(l3,l6,tr2,k2)",p1,3,36,False,120.031,[],6645,5873,772,True,0.02,[],OK
layered_medium_seed4,layered,medium,4,750,3,hetero,1,0,8145,2,0.6333,"(l1,l3,tr2)",0.7,"(l1,l3,tr2,k2)",0.7,"(l1,l3,tr2,k2)",p2,1,33,False,120.031,[],6645,5873,772,True,0.019,[],OK
layered_medium_seed4,layered,medium,4,750,3,conc,0,1,8145,2,0.6333,"(l1,l3,tr2)",0.7,"(l5,l3,tr1,k1)",0.7,"(l5,l3,tr1,k1)",p3,2,35,False,120.031,[],6645,6437,208,True,20.307,[],OK
layered_medium_seed4,layered,medium,4,750,3,both,1,1,8145,2,0.6333,"(l1,l3,tr2)",0.7667,"(l3,l4,tr1,k1)",0.7667,"(l3,l4,tr1,k1)",p2,2,39,False,120.031,[],6645,6437,208,True,21.88,[],OK
layered_medium_seed4,layered,medium,4,1000,3,off_off,0,0,4524,0,0.6667,"(l1,l4,tr2)",0.6667,"(l1,l7,tr2,k3)",0.6667,"(l1,l7,tr2,k3)",p3,5,24,False,120.024,[],4524,4264,260,True,0.032,[],OK
layered_medium_seed4,layered,medium,4,1000,3,hetero,1,0,4524,0,0.6667,"(l1,l4,tr2)",0.7,"(l4,l6,tr2,k1)",0.7,"(l4,l6,tr2,k1)",p2,0,25,False,120.024,[],4524,4264,260,True,0.031,[],OK
layered_medium_seed4,layered,medium,4,1000,3,conc,0,1,4524,0,0.6667,"(l1,l4,tr2)",0.6667,"(l2,l5,tr2,k2)",0.6667,"(l2,l5,tr2,k2)",p1,4,25,False,120.024,[],4524,4264,260,True,1.841,[],OK
layered_medium_seed4,layered,medium,4,1000,3,both,1,1,4524,0,0.6667,"(l1,l4,tr2)",0.7,"(l1,l7,tr2,k1)",0.7,"(l1,l7,tr2,k1)",p3,0,26,False,120.024,[],4524,4264,260,True,1.42,[],OK
layered_medium_seed5,layered,medium,5,0,3,off_off,0,0,8756,0,0.7,"(l1,l3,tr2)",0.7667,"(l5,l8,tr1,k1)",0.7667,"(l5,l8,tr1,k1)",p2,13,41,False,120.021,[],8756,8440,316,True,0.069,[],OK
layered_medium_seed5,layered,medium,5,0,3,hetero,1,0,8756,0,0.7,"(l1,l3,tr2)",0.8,"(l5,l8,tr1,k1)",0.8,"(l5,l8,tr1,k1)",p2,0,44,False,120.021,[],8756,8440,316,True,0.033,[],OK
layered_medium_seed5,layered,medium,5,0,3,conc,0,1,8756,0,0.7,"(l1,l3,tr2)",0.8333,"(l5,l8,tr1,k2)",0.8333,"(l5,l8,tr1,k2)",p2,1,42,False,120.021,[],8756,8680,76,False,120.011,[],OK
layered_medium_seed5,layered,medium,5,0,3,both,1,1,8756,0,0.7,"(l1,l3,tr2)",0.8667,"(l1,l3,tr2,k6)",0.8667,"(l1,l3,tr2,k6)",p2,1,44,False,120.021,[],8756,8680,76,False,120.009,[],OK
layered_medium_seed5,layered,medium,5,300,3,off_off,0,0,10952,3,0.4333,"(l1,l3,tr1)",0.7,"(l1,l5,tr1,k2)",0.7,"(l1,l5,tr1,k2)",p2,7,41,False,120.017,[],10052,7316,2736,False,120.022,[],OK
layered_medium_seed5,layered,medium,5,300,3,hetero,1,0,10952,3,0.4333,"(l1,l3,tr1)",0.7333,"(l1,l5,tr1,k2)",0.7333,"(l1,l5,tr1,k2)",p2,5,40,False,120.017,[],10052,7316,2736,False,120.015,[],OK
layered_medium_seed5,layered,medium,5,300,3,conc,0,1,10952,3,0.4333,"(l1,l3,tr1)",0.7667,"(l1,l7,tr1,k1)",0.7667,"(l1,l7,tr1,k1)",p2,12,37,False,120.017,[],10052,7624,2428,False,120.012,[],OK
layered_medium_seed5,layered,medium,5,300,3,both,1,1,10952,3,0.4333,"(l1,l3,tr1)",0.7667,"(l1,l7,tr1,k1)",0.7667,"(l1,l7,tr1,k1)",p2,15,37,False,120.017,[],10052,7976,2076,False,120.008,[],OK
