instance_name,instance_type,instance_size,seed,weight,exposure_n,s2_config,hetero_on,concentrated_on,nominal_cost,exposure_count,r_tr,worst_arc,r_1,worst_trip,k_1,kit_bottleneck_trip,kit_bottleneck_part,mono_count,concentrated_count,s1_optimal,s1_time,s1_trajectory,s1_dispatch_cost,s2_dispatch_cost,cost_saving,s2_optimal,s2_time,s2_trajectory,status
layered_small_seed1,layered,small,1,1000,3,both,1,1,5072,0,0.6667,"(l1,l3,tr2)",0.8,"(l2,l4,tr1,k5)",0.8,"(l2,l4,tr1,k5)",p2,2,13,True,54.945,[],5072,4870,202,False,60.177,[],OK
layered_small_seed2,layered,small,2,0,3,off_off,0,0,1707,3,0.3667,"(l1,l6,tr1)",0.7667,"(l1,l6,tr1,k4)",0.7667,"(l1,l6,tr1,k4)",p2,4,3,True,20.115,[],1707,1391,316,True,0.359,[],OK
layered_small_seed2,layered,small,2,0,3,hetero,1,0,1707,3,0.3667,"(l1,l6,tr1)",0.8333,"(l1,l6,tr1,k9)",0.8333,"(l1,l6,tr1,k9)",p2,0,3,True,20.115,[],1707,1391,316,True,0.117,[],OK
layered_small_seed2,layered,small,2,0,3,conc,0,1,1707,3,0.3667,"(l1,l6,tr1)",0.8333,"(l1,l6,tr1,k5)",0.8333,"(l1,l6,tr1,k5)",p2,7,5,True,20.115,[],1707,1707,0,False,60.01,[],OK
layered_small_seed2,layered,small,2,0,3,both,1,1,1707,3,0.3667,"(l1,l6,tr1)",0.8333,"(l1,l6,tr1,k1)",0.8333,"(l1,l6,tr1,k1)",p2,7,5,True,20.115,[],1707,1707,0,False,60.014,[],OK
layered_small_seed2,layered,small,2,300,3,off_off,0,0,2560,0,0.6667,"(l1,l6,tr1)",0.8333,"(l2,l5,tr2,k8)",0.8333,"(l2,l5,tr2,k8)",p2,5,14,False,60.016,[],2560,2337,223,True,0.053,[],OK
layered_small_seed2,layered,small,2,300,3,hetero,1,0,2560,0,0.6667,"(l1,l6,tr1)",0.8667,"(l1,l6,tr1,k5)",0.8667,"(l1,l6,tr1,k5)",p2,0,14,False,60.016,[],2560,2337,223,True,0.053,[],OK
layered_small_seed2,layered,small,2,300,3,conc,0,1,2560,0,0.6667,"(l1,l6,tr1)",0.8333,"(l1,l6,tr1,k5)",0.8333,"(l1,l6,tr1,k5)",p2,0,13,False,60.016,[],2560,2560,0,True,0.905,[],OK
layered_small_seed2,layered,small,2,300,3,both,1,1,2560,0,0.6667,"(l1,l6,tr1)",0.8333,"(l1,l6,tr1,k2)",0.8333,"(l1,l6,tr1,k2)",p2,0,12,False,60.016,[],2560,2560,0,True,12.52,[],OK
layered_small_seed2,layered,small,2,500,3,off_off,0,0,2560,0,0.6667,"(l1,l6,tr1)",0.8333,"(l2,l5,tr2,k8)",0.8333,"(l2,l5,tr2,k8)",p2,5,14,False,60.029,[],2560,2337,223,True,0.051,[],OK
layered_small_seed2,layered,small,2,500,3,hetero,1,0,2560,0,0.6667,"(l1,l6,tr1)",0.8667,"(l4,l6,tr2,k2)",0.8667,"(l4,l6,tr2,k2)",p2,0,14,False,60.029,[],2560,2337,223,True,0.05,[],OK
layered_small_seed2,layered,small,2,500,3,conc,0,1,2560,0,0.6667,"(l1,l6,tr1)",0.8333,"(l1,l6,tr1,k5)",0.8333,"(l1,l6,tr1,k5)",p2,0,13,False,60.029,[],2560,2560,0,True,1.252,[],OK
layered_small_seed2,layered,small,2,500,3,both,1,1,2560,0,0.6667,"(l1,l6,tr1)",0.8333,"(l4,l6,tr2,k1)",0.8333,"(l4,l6,tr2,k1)",p2,0,12,False,60.029,[],2560,2560,0,True,9.65,[],OK
layered_small_seed2,layered,small,2,750,3,off_off,0,0,4642,0,0.6667,"(l1,l6,tr1)",0.8333,"(l4,l6,tr2,k1)",0.8333,"(l4,l6,tr2,k1)",p2,4,13,False,60.043,[],4642,3771,871,True,0.137,[],OK
layered_small_seed2,layered,small,2,750,3,hetero,1,0,4642,0,0.6667,"(l1,l6,tr1)",0.8333,"(l4,l6,tr2,k2)",0.8333,"(l4,l6,tr2,k2)",p2,3,12,False,60.043,[],4642,3771,871,True,3.709,[],OK
layered_small_seed2,layered,small,2,750,3,conc,0,1,4642,0,0.6667,"(l1,l6,tr1)",0.8333,"(l4,l6,tr2,k2)",0.8333,"(l4,l6,tr2,k2)",p2,6,12,False,60.043,[],4642,4419,223,False,60.01,[],OK
layered_small_seed2,layered,small,2,750,3,both,1,1,4642,0,0.6667,"(l1,l6,tr1)",0.8333,"(l4,l6,tr2,k1)",0.8333,"(l4,l6,tr2,k1)",p2,3,12,False,60.043,[],4642,4437,205,False,60.021,[],OK
layered_small_seed2,layered,small,2,1000,3,off_off,0,0,2601,0,0.6667,"(l1,l4,tr2)",0.8333,"(l4,l6,tr2,k3)",0.8333,"(l4,l6,tr2,k3)",p2,1,9,False,60.038,[],2601,2247,354,True,0.114,[],OK
layered_small_seed2,layered,small,2,1000,3,hetero,1,0,2601,0,0.6667,"(l1,l4,tr2)",0.9,"(l4,l6,tr2,k4)",0.9,"(l4,l6,tr2,k4)",p2,0,7,False,60.038,[],2601,2247,354,True,0.108,[],OK
layered_small_seed2,layered,small,2,1000,3,conc,0,1,2601,0,0.6667,"(l1,l4,tr2)",0.8667,"(l4,l6,tr2,k4)",0.8667,"(l4,l6,tr2,k4)",p2,10,14,False,60.038,[],2601,2545,56,False,60.008,[],OK
layered_small_seed2,layered,small,2,1000,3,both,1,1,2601,0,0.6667,"(l1,l4,tr2)",0.8333,"(l2,l5,tr2,k1)",0.8333,"(l2,l5,tr2,k1)",p2,13,13,False,60.038,[],2601,2601,0,False,60.01,[],OK
layered_small_seed3,layered,small,3,0,3,off_off,0,0,5756,6,0.1667,"(l4,l5,tr2)",0.8667,"(l1,l4,tr1,k1)",0.8667,"(l1,l4,tr1,k1)",p1,29,2,True,36.3,[],5756,4564,1192,False,60.016,[],OK
